K,width,update,lead_hours,pressure_hpa,field,rmse,baseline_rmse,rmse_ratio
1,128,100,6,1000,temperature,1.1938466626320443,0.49038267063452684,2.4345204961816367
1,128,100,6,1,u_component_of_wind,25.804233226733658,27.204844325386265,0.948516114192735
1,128,100,6,2,u_component_of_wind,22.596613933827868,22.446676899018403,1.006679698535511
1,128,100,6,3,u_component_of_wind,18.503111896236323,17.96488830999068,1.0299597513192622
1,128,100,6,5,u_component_of_wind,21.139947850514382,12.295344974765397,1.7193456461694556
1,128,100,6,7,u_component_of_wind,16.775674925709772,9.294833048770784,1.8048387569401594
1,128,100,6,10,u_component_of_wind,10.45790396438376,7.639593738633105,1.3689083899185082
1,128,100,6,20,u_component_of_wind,10.744746757914308,5.407237474167488,1.987104655426401
1,128,100,6,30,u_component_of_wind,8.045681452239522,4.887009149787574,1.646340574702883
1,128,100,6,50,u_component_of_wind,4.01078271660219,1.0080882920647531,3.978602616629301
1,128,100,6,70,u_component_of_wind,5.093879578097847,0.9873005182055209,5.159401300990184
1,128,100,6,100,u_component_of_wind,23.808236037005944,0.9996051790556035,23.817639740021395
1,128,100,6,125,u_component_of_wind,20.92503296193584,0.9860765232044753,21.22049604622498
1,128,100,6,150,u_component_of_wind,4.751831796451908,1.008586578339923,4.7113771871455565
1,128,100,6,175,u_component_of_wind,12.502779090873961,1.0400778167887839,12.02100351440626
1,128,100,6,200,u_component_of_wind,17.65999700628678,1.0819338724505698,16.322621424437944
1,128,100,6,225,u_component_of_wind,14.55799470505882,1.1608111637816696,12.541225618154849
1,128,100,6,250,u_component_of_wind,16.39690484776239,1.2270676950135933,13.362673399678041
1,128,100,6,300,u_component_of_wind,14.64531156435428,1.2830383898066335,11.414554451922106
1,128,100,6,350,u_component_of_wind,10.563155872675916,1.2326156977467604,8.569707405142998
1,128,100,6,400,u_component_of_wind,13.744170020145669,1.156851315813363,11.880671121925785
1,128,100,6,450,u_component_of_wind,9.440078823960222,1.0782033970540394,8.755378484016301
1,128,100,6,500,u_component_of_wind,13.243554534897811,1.0116793591201603,13.090663969279255
1,128,100,6,550,u_component_of_wind,5.59020472875706,0.9726858959108473,5.747183908246406
1,128,100,6,600,u_component_of_wind,2.584187284677215,0.9395080895405804,2.7505748097825142
1,128,100,6,650,u_component_of_wind,8.000128831924393,0.9249772579484165,8.649000570747587
1,128,100,6,700,u_component_of_wind,4.6635970777152975,0.9065132547455201,5.144543726527727
1,128,100,6,750,u_component_of_wind,7.996397313357273,0.891739235815678,8.96719241701071
1,128,100,6,775,u_component_of_wind,5.337924920505223,0.8804262263120204,6.062887225503297
1,128,100,6,800,u_component_of_wind,9.729775957421584,0.8758255989947605,11.109261899388477
1,128,100,6,825,u_component_of_wind,14.060766419605802,0.871877105839213,16.127004970582192
1,128,100,6,850,u_component_of_wind,14.691519088787798,0.8621702091975713,17.04016090101433
1,128,100,6,875,u_component_of_wind,15.051063992513662,0.8469161548081213,17.77161045643728
1,128,100,6,900,u_component_of_wind,14.344210484955294,0.8358403242679547,17.16142433965271
1,128,100,6,925,u_component_of_wind,8.318556060486051,0.8269162330630735,10.059732446746573
1,128,100,6,950,u_component_of_wind,12.561095918028878,0.8123438089459414,15.462782850930516
1,128,100,6,975,u_component_of_wind,16.41094872275677,0.772936429394987,21.231951424003107
1,128,100,6,1000,u_component_of_wind,14.228847081178234,0.706530603585151,20.139038576640193
1,128,100,6,1,v_component_of_wind,14.172190897456078,10.217615421462448,1.387035067662354
1,128,100,6,2,v_component_of_wind,13.29429594917088,8.013975230005627,1.6588890741008124
1,128,100,6,3,v_component_of_wind,12.012573953932366,6.99604354491347,1.717052484995781
1,128,100,6,5,v_component_of_wind,8.72944280085285,5.856882113139169,1.4904590244815508
1,128,100,6,7,v_component_of_wind,8.075577085828817,5.04879805780746,1.5995048709347262
1,128,100,6,10,v_component_of_wind,7.330311877112539,4.212054649797571,1.7403173715860574
1,128,100,6,20,v_component_of_wind,6.8031821331003375,3.132682837034625,2.1716791922479395
1,128,100,6,30,v_component_of_wind,3.2350984661169013,2.934383552770658,1.1024797569705251
1,128,100,6,50,v_component_of_wind,2.511115953508033,1.0162184764490427,2.4710394582497544
1,128,100,6,70,v_component_of_wind,16.701262173046217,1.0146993114070182,16.459321481048068
1,128,100,6,100,v_component_of_wind,9.365183238996721,1.0124299104952352,9.25020403083083
1,128,100,6,125,v_component_of_wind,2.8260218513677358,0.9845476252423212,2.8703759766544383
1,128,100,6,150,v_component_of_wind,12.86677505337548,0.990590970267721,12.98898883552114
1,128,100,6,175,v_component_of_wind,10.052224390334867,1.0026061549574068,10.026094833580899
1,128,100,6,200,v_component_of_wind,4.094003001811202,1.0506483400486595,3.896644429687666
1,128,100,6,225,v_component_of_wind,10.396084179040926,1.1539458111821337,9.009161503338612
1,128,100,6,250,v_component_of_wind,3.451432652827289,1.2472675204999661,2.767195165511714
1,128,100,6,300,v_component_of_wind,12.906124820911495,1.347740651303455,9.57611897246659
1,128,100,6,350,v_component_of_wind,5.267058826968875,1.3290593707296534,3.9629973972323453
1,128,100,6,400,v_component_of_wind,5.359964332553329,1.2521074225075,4.280754379539846
1,128,100,6,450,v_component_of_wind,4.063626207924687,1.1675815532403064,3.480378905137027
1,128,100,6,500,v_component_of_wind,3.012669417373749,1.093600898328093,2.7548161509189923
1,128,100,6,550,v_component_of_wind,1.5810201965226067,1.0396268502141275,1.520757371932988
1,128,100,6,600,v_component_of_wind,2.0209800991081885,0.9974577749310111,2.0261309800788
1,128,100,6,650,v_component_of_wind,3.9158759351828833,0.9792344605076282,3.9989155744712264
1,128,100,6,700,v_component_of_wind,3.231915959327556,0.9604954173243057,3.3648426645603853
1,128,100,6,750,v_component_of_wind,2.6033500062661776,0.9424057204498179,2.7624514047130124
1,128,100,6,775,v_component_of_wind,3.6606421737125374,0.9308451007215435,3.9326007848942806
1,128,100,6,800,v_component_of_wind,5.376423990915686,0.9278565426619727,5.7944560863805545
1,128,100,6,825,v_component_of_wind,3.490223872516857,0.924852716790928,3.773815883492567
1,128,100,6,850,v_component_of_wind,4.6520753418450385,0.9187872484327434,5.063278087261762
1,128,100,6,875,v_component_of_wind,4.977830634797995,0.905953755531246,5.494574755506172
1,128,100,6,900,v_component_of_wind,4.609727391919461,0.8963129279150315,5.142988847257208
1,128,100,6,925,v_component_of_wind,6.689773152805725,0.891872274973568,7.500819725564388
1,128,100,6,950,v_component_of_wind,5.57867034328616,0.8758473474280674,6.369455087884858
1,128,100,6,975,v_component_of_wind,3.8999089292452673,0.8252007431177929,4.726012381557656
1,128,100,6,1000,v_component_of_wind,2.9271450621607227,0.7474144380338668,3.916361409689664
1,128,100,6,1,specific_humidity,8.13013846126705e-07,9.093771566984339e-07,0.8940337242233096
1,128,100,6,2,specific_humidity,6.385475903569811e-07,7.335056784697729e-07,0.870542122712817
1,128,100,6,3,specific_humidity,4.992717776039644e-07,5.95589768955808e-07,0.8382813198408211
1,128,100,6,5,specific_humidity,3.179039891617961e-07,4.224884578703961e-07,0.7524560333890051
1,128,100,6,7,specific_humidity,2.4172351471805234e-07,3.348673087158939e-07,0.7218486499771585
1,128,100,6,10,specific_humidity,1.6677779097430287e-07,2.470444360450041e-07,0.6750922775039586
1,128,100,6,20,specific_humidity,1.0452439586011228e-07,1.196116131921905e-07,0.8738649456400504
1,128,100,6,30,specific_humidity,1.0562491981745737e-07,1.0382307119485337e-07,1.0173549925066492
1,128,100,6,50,specific_humidity,5.7588305164745526e-08,1.2568902329994858e-08,4.581808629964036
1,128,100,6,70,specific_humidity,9.191392389977403e-08,2.414820950784697e-08,3.8062417782944347
1,128,100,6,100,specific_humidity,2.1163212026565524e-07,8.178295415058188e-08,2.5877289768230938
1,128,100,6,125,specific_humidity,5.990647377902071e-07,2.1831824920281115e-07,2.7439975356054354
1,128,100,6,150,specific_humidity,1.8671884774132948e-06,5.992997945378687e-07,3.1156167487978514
1,128,100,6,175,specific_humidity,5.489653135056965e-06,1.5910159323679622e-06,3.4504073927698076
1,128,100,6,200,specific_humidity,1.203226709854379e-05,3.764010817253872e-06,3.1966611369417457
1,128,100,6,225,specific_humidity,2.2412585827476622e-05,7.610957609189218e-06,2.944778696496274
1,128,100,6,250,specific_humidity,3.971609808943074e-05,1.317197315186294e-05,3.01519731565909
1,128,100,6,300,specific_humidity,7.189945518741892e-05,2.9177964649465544e-05,2.4641696585486788
1,128,100,6,350,specific_humidity,0.00012251912799175982,5.435803037432676e-05,2.2539287598916657
1,128,100,6,400,specific_humidity,0.00018081279830373744,8.676819061223045e-05,2.0838604219810812
1,128,100,6,450,specific_humidity,0.0002900848590260011,0.00012779900835098047,2.2698521903184674
1,128,100,6,500,specific_humidity,0.00030248224485046615,0.00016685150995882826,1.8128828736707607
1,128,100,6,550,specific_humidity,0.00031643411294552315,0.00021487303231659992,1.4726562451042264
1,128,100,6,600,specific_humidity,0.0003511399610890068,0.00025206401385736966,1.3930586747210145
1,128,100,6,650,specific_humidity,0.0004488120661150181,0.0002942486987821947,1.5252813962220186
1,128,100,6,700,specific_humidity,0.0004889921495921188,0.0003363237500858548,1.4539328532917812
1,128,100,6,750,specific_humidity,0.0005551432859892282,0.00037860520076298974,1.4662854204603304
1,128,100,6,775,specific_humidity,0.0006924852887166311,0.00039260193803214373,1.7638356351158277
1,128,100,6,800,specific_humidity,0.0005777897098221599,0.00040466835784564294,1.4278104492730133
1,128,100,6,825,specific_humidity,0.0006439902555277525,0.000413348603569168,1.557983382469538
1,128,100,6,850,specific_humidity,0.0006672332682439505,0.0004130505235106746,1.6153793065624986
1,128,100,6,875,specific_humidity,0.0009043188342827197,0.00039473209948691704,2.2909685719964923
1,128,100,6,900,specific_humidity,0.0006500380508977691,0.00036987817005644063,1.7574382689267067
1,128,100,6,925,specific_humidity,0.0006302894398543119,0.00034080341872750274,1.8494222922049803
1,128,100,6,950,specific_humidity,0.0006486661233040777,0.000303403494668488,2.1379652334355566
1,128,100,6,975,specific_humidity,0.0006328807295924505,0.0002819638950214839,2.2445452796154237
1,128,100,6,1000,specific_humidity,0.0006049447978204184,0.000275698375966985,2.194226918089865
1,128,100,6,1,specific_cloud_ice_water_content,1.8495922754770177e-06,1.4206039464794252e-06,1.3019760222831436
1,128,100,6,2,specific_cloud_ice_water_content,1.8533778114346937e-06,1.4056207277356892e-06,1.3185475817650294
1,128,100,6,3,specific_cloud_ice_water_content,1.847478015474933e-06,1.4049656067194154e-06,1.3149631611187842
1,128,100,6,5,specific_cloud_ice_water_content,1.8563699399061154e-06,1.3990578523496726e-06,1.3268714633840208
1,128,100,6,7,specific_cloud_ice_water_content,1.8551192514634927e-06,1.4027574858603023e-06,1.3224803789414532
1,128,100,6,10,specific_cloud_ice_water_content,1.8630275559297268e-06,1.4106221265270812e-06,1.3207134078610103
1,128,100,6,20,specific_cloud_ice_water_content,1.613100302452642e-06,1.1857876167668038e-06,1.360361905997095
1,128,100,6,30,specific_cloud_ice_water_content,1.3807899297986006e-06,1.01028739149733e-06,1.3667298448139147
1,128,100,6,50,specific_cloud_ice_water_content,1.7358912708932143e-06,7.708389414940023e-07,2.251950670173454
1,128,100,6,70,specific_cloud_ice_water_content,3.751892741442388e-06,6.990539799351904e-07,5.367100179860541
1,128,100,6,100,specific_cloud_ice_water_content,6.875501631393844e-06,9.788538346792786e-07,7.024032994309719
1,128,100,6,125,specific_cloud_ice_water_content,3.060093409476132e-06,2.300681746129077e-06,1.330081144262901
1,128,100,6,150,specific_cloud_ice_water_content,5.973882861938398e-06,3.7490564957738998e-06,1.5934363402291802
1,128,100,6,175,specific_cloud_ice_water_content,8.297915412977673e-06,4.960764079174599e-06,1.6727091392659674
1,128,100,6,200,specific_cloud_ice_water_content,7.59294862020256e-06,6.1763666793779366e-06,1.2293552203683764
1,128,100,6,225,specific_cloud_ice_water_content,1.0449586152005366e-05,7.1781582016565255e-06,1.455747541144173
1,128,100,6,250,specific_cloud_ice_water_content,1.0055724214714766e-05,7.50072130594897e-06,1.3406342942963863
1,128,100,6,300,specific_cloud_ice_water_content,9.822441699405599e-06,7.689260186203563e-06,1.2774235051935805
1,128,100,6,350,specific_cloud_ice_water_content,1.0412117544342128e-05,7.394346892745032e-06,1.4081186202608351
1,128,100,6,400,specific_cloud_ice_water_content,1.0556972494836645e-05,6.521993740155893e-06,1.618672589309217
1,128,100,6,450,specific_cloud_ice_water_content,8.197438765185471e-06,5.656019550027895e-06,1.4493299912913211
1,128,100,6,500,specific_cloud_ice_water_content,6.820633415733469e-06,4.817655002351666e-06,1.4157579595060417
1,128,100,6,550,specific_cloud_ice_water_content,5.433553009751405e-06,3.980803809296654e-06,1.3649386581328231
1,128,100,6,600,specific_cloud_ice_water_content,6.3695964759679376e-06,3.3726014668895825e-06,1.8886300496816084
1,128,100,6,650,specific_cloud_ice_water_content,4.155594273669172e-06,2.8844669380874784e-06,1.4406801543804497
1,128,100,6,700,specific_cloud_ice_water_content,4.739576853102951e-06,2.5674993548664024e-06,1.8459895010760659
1,128,100,6,750,specific_cloud_ice_water_content,3.7277600853659225e-06,2.2538395465582705e-06,1.6539598353655676
1,128,100,6,775,specific_cloud_ice_water_content,3.5068422251547828e-06,2.1856198644839124e-06,1.6045069328571686
1,128,100,6,800,specific_cloud_ice_water_content,7.904993754707771e-06,2.159897297531843e-06,3.6598933494388652
1,128,100,6,825,specific_cloud_ice_water_content,4.831902807930072e-06,2.114584282775733e-06,2.285036755114542
1,128,100,6,850,specific_cloud_ice_water_content,2.5551336789414812e-06,1.994722956575078e-06,1.2809466450060931
1,128,100,6,875,specific_cloud_ice_water_content,2.56363620619905e-06,1.7715402042323753e-06,1.4471227918363259
1,128,100,6,900,specific_cloud_ice_water_content,3.3076116172440454e-06,1.560506010189548e-06,2.1195763397555156
1,128,100,6,925,specific_cloud_ice_water_content,2.855717364365555e-06,1.393651179751738e-06,2.0490904796380014
1,128,100,6,950,specific_cloud_ice_water_content,2.5763196917439136e-06,1.2220703361723148e-06,2.1081599114935448
1,128,100,6,975,specific_cloud_ice_water_content,1.494596201479931e-06,1.0380023373445382e-06,1.4398774913199817
1,128,100,6,1000,specific_cloud_ice_water_content,1.3754032124022144e-06,9.404953549931882e-07,1.4624242481369578
1,128,100,6,1,specific_cloud_liquid_water_content,6.544354421969516e-06,2.607430654687599e-06,2.5098862783576528
1,128,100,6,2,specific_cloud_liquid_water_content,6.699028656966927e-06,2.6116698308202425e-06,2.5650365823090953
1,128,100,6,3,specific_cloud_liquid_water_content,6.666490682017592e-06,2.5949910173011508e-06,2.568984107294095
1,128,100,6,5,specific_cloud_liquid_water_content,6.565100120257532e-06,2.6077422040062975e-06,2.517541845268106
1,128,100,6,7,specific_cloud_liquid_water_content,6.701459833888249e-06,2.625027431847605e-06,2.5529104010815913
1,128,100,6,10,specific_cloud_liquid_water_content,6.630313335282981e-06,2.5969440454393827e-06,2.553121368528055
1,128,100,6,20,specific_cloud_liquid_water_content,8.666531641662903e-06,2.2785213747666373e-06,3.803577064336522
1,128,100,6,30,specific_cloud_liquid_water_content,1.4929610011694543e-05,1.9447560652356706e-06,7.676854839830688
1,128,100,6,50,specific_cloud_liquid_water_content,1.80729979360644e-05,1.9026943828573445e-06,9.498634199425938
1,128,100,6,70,specific_cloud_liquid_water_content,5.828079470434899e-05,1.5165505909421657e-06,38.4298387752048
1,128,100,6,100,specific_cloud_liquid_water_content,5.3727803172315205e-05,1.5032028760004338e-06,35.74221685583024
1,128,100,6,125,specific_cloud_liquid_water_content,3.301591874370646e-05,1.3879582471183588e-06,23.787400530421728
1,128,100,6,150,specific_cloud_liquid_water_content,2.32374398161329e-05,1.480373494315754e-06,15.697011534831294
1,128,100,6,175,specific_cloud_liquid_water_content,1.0182382874171852e-05,1.6357976890769738e-06,6.224720173016892
1,128,100,6,200,specific_cloud_liquid_water_content,5.101769734080349e-06,1.8112852966820385e-06,2.8166571789799812
1,128,100,6,225,specific_cloud_liquid_water_content,6.3762612281574226e-06,1.6772163907512642e-06,3.801692651776046
1,128,100,6,250,specific_cloud_liquid_water_content,4.561504266652517e-06,1.7577519747550994e-06,2.595078448020548
1,128,100,6,300,specific_cloud_liquid_water_content,4.153437157332712e-06,2.2215981351880656e-06,1.8695717697751442
1,128,100,6,350,specific_cloud_liquid_water_content,3.957660080291159e-06,2.753910700547746e-06,1.4371054513510517
1,128,100,6,400,specific_cloud_liquid_water_content,5.782703278879271e-06,3.771407205589865e-06,1.5333012225008014
1,128,100,6,450,specific_cloud_liquid_water_content,8.724174219763485e-06,5.561933571204527e-06,1.56855059631252
1,128,100,6,500,specific_cloud_liquid_water_content,1.2529876247885374e-05,8.249067358806768e-06,1.5189445912947215
1,128,100,6,550,specific_cloud_liquid_water_content,1.314280101722735e-05,1.1006397365588961e-05,1.1941056260895837
1,128,100,6,600,specific_cloud_liquid_water_content,1.1728751794258452e-05,9.540017729517219e-06,1.2294266244358432
1,128,100,6,650,specific_cloud_liquid_water_content,1.2610412491511317e-05,9.543024885674254e-06,1.3214271829513666
1,128,100,6,700,specific_cloud_liquid_water_content,1.3531012169194666e-05,1.0752393249598763e-05,1.2584186473741175
1,128,100,6,750,specific_cloud_liquid_water_content,1.487319118218711e-05,1.2409822064669506e-05,1.1985015663142151
1,128,100,6,775,specific_cloud_liquid_water_content,1.665952394082192e-05,1.307133403266907e-05,1.2745083171453593
1,128,100,6,800,specific_cloud_liquid_water_content,1.893988069347199e-05,1.4138016620359287e-05,1.3396419881270922
1,128,100,6,825,specific_cloud_liquid_water_content,2.2207494603634337e-05,1.60658139419533e-05,1.3822825711707654
1,128,100,6,850,specific_cloud_liquid_water_content,5.697957361888415e-05,1.7874178422521548e-05,3.18781497375508
